order_id,customer_id,order_date,total_amount,status,items
4065,890,2025-08-01 11:49:15.363042,10284.89,Pending,"[{'product_id': np.int64(48), 'quantity': 5, 'unit_price': np.float64(282.89), 'item_total': np.float64(1414.4499999999998)}, {'product_id': np.int64(492), 'quantity': 4, 'unit_price': np.float64(942.5), 'item_total': np.float64(3770.0)}, {'product_id': np.int64(498), 'quantity': 4, 'unit_price': np.float64(696.62), 'item_total': np.float64(2786.48)}, {'product_id': np.int64(155), 'quantity': 3, 'unit_price': np.float64(771.32), 'item_total': np.float64(2313.96)}]"
4066,17,2025-03-18 11:49:15.365074,5147.39,Pending,"[{'product_id': np.int64(272), 'quantity': 3, 'unit_price': np.float64(825.05), 'item_total': np.float64(2475.1499999999996)}, {'product_id': np.int64(400), 'quantity': 8, 'unit_price': np.float64(334.03), 'item_total': np.float64(2672.24)}]"
4067,973,2025-02-17 11:49:15.368166,5950.2,Cancelled,"[{'product_id': np.int64(401), 'quantity': 4, 'unit_price': np.float64(17.89), 'item_total': np.float64(71.56)}, {'product_id': np.int64(250), 'quantity': 4, 'unit_price': np.float64(594.27), 'item_total': np.float64(2377.08)}, {'product_id': np.int64(77), 'quantity': 2, 'unit_price': np.float64(650.24), 'item_total': np.float64(1300.48)}, {'product_id': np.int64(411), 'quantity': 7, 'unit_price': np.float64(314.44), 'item_total': np.float64(2201.08)}]"
4068,527,2025-04-12 11:49:15.369159,1537.83,Pending,"[{'product_id': np.int64(86), 'quantity': 7, 'unit_price': np.float64(219.69), 'item_total': np.float64(1537.83)}]"
4069,141,2025-01-22 11:49:15.370154,5637.07,Pending,"[{'product_id': np.int64(423), 'quantity': 1, 'unit_price': np.float64(926.78), 'item_total': np.float64(926.78)}, {'product_id': np.int64(371), 'quantity': 8, 'unit_price': np.float64(64.48), 'item_total': np.float64(515.84)}, {'product_id': np.int64(145), 'quantity': 1, 'unit_price': np.float64(961.85), 'item_total': np.float64(961.85)}, {'product_id': np.int64(477), 'quantity': 4, 'unit_price': np.float64(808.15), 'item_total': np.float64(3232.6)}]"
4070,961,2025-04-24 11:49:15.371157,348.64,Completed,"[{'product_id': np.int64(323), 'quantity': 4, 'unit_price': np.float64(87.16), 'item_total': np.float64(348.64)}]"
4071,807,2024-12-19 11:49:15.373169,9818.4,Cancelled,"[{'product_id': np.int64(336), 'quantity': 10, 'unit_price': np.float64(619.92), 'item_total': np.float64(6199.2)}, {'product_id': np.int64(7), 'quantity': 6, 'unit_price': np.float64(127.04), 'item_total': np.float64(762.24)}, {'product_id': np.int64(261), 'quantity': 3, 'unit_price': np.float64(952.32), 'item_total': np.float64(2856.96)}]"
4072,29,2025-10-15 11:49:15.374156,4818.4,Cancelled,"[{'product_id': np.int64(283), 'quantity': 3, 'unit_price': np.float64(815.39), 'item_total': np.float64(2446.17)}, {'product_id': np.int64(125), 'quantity': 5, 'unit_price': np.float64(157.41), 'item_total': np.float64(787.05)}, {'product_id': np.int64(151), 'quantity': 2, 'unit_price': np.float64(792.59), 'item_total': np.float64(1585.18)}]"
4073,106,2025-06-18 11:49:15.376160,7044.71,Completed,"[{'product_id': np.int64(7), 'quantity': 5, 'unit_price': np.float64(127.04), 'item_total': np.float64(635.2)}, {'product_id': np.int64(107), 'quantity': 1, 'unit_price': np.float64(797.03), 'item_total': np.float64(797.03)}, {'product_id': np.int64(371), 'quantity': 3, 'unit_price': np.float64(64.48), 'item_total': np.float64(193.44)}, {'product_id': np.int64(386), 'quantity': 8, 'unit_price': np.float64(677.38), 'item_total': np.float64(5419.04)}]"
4074,809,2025-03-29 11:49:15.377161,9074.7,Pending,"[{'product_id': np.int64(271), 'quantity': 8, 'unit_price': np.float64(123.06), 'item_total': np.float64(984.48)}, {'product_id': np.int64(46), 'quantity': 6, 'unit_price': np.float64(536.61), 'item_total': np.float64(3219.66)}, {'product_id': np.int64(361), 'quantity': 9, 'unit_price': np.float64(408.25), 'item_total': np.float64(3674.25)}, {'product_id': np.int64(294), 'quantity': 3, 'unit_price': np.float64(398.77), 'item_total': np.float64(1196.31)}]"
4075,820,2025-03-28 11:49:15.379156,12393.11,Completed,"[{'product_id': np.int64(496), 'quantity': 3, 'unit_price': np.float64(961.06), 'item_total': np.float64(2883.18)}, {'product_id': np.int64(429), 'quantity': 6, 'unit_price': np.float64(129.53), 'item_total': np.float64(777.1800000000001)}, {'product_id': np.int64(41), 'quantity': 10, 'unit_price': np.float64(861.68), 'item_total': np.float64(8616.8)}, {'product_id': np.int64(124), 'quantity': 1, 'unit_price': np.float64(115.95), 'item_total': np.float64(115.95)}]"
4076,207,2025-07-01 11:49:15.379156,697.76,Cancelled,"[{'product_id': np.int64(299), 'quantity': 1, 'unit_price': np.float64(697.76), 'item_total': np.float64(697.76)}]"
4077,462,2025-06-22 11:49:15.383068,13518.94,Pending,"[{'product_id': np.int64(35), 'quantity': 4, 'unit_price': np.float64(294.22), 'item_total': np.float64(1176.88)}, {'product_id': np.int64(209), 'quantity': 9, 'unit_price': np.float64(597.88), 'item_total': np.float64(5380.92)}, {'product_id': np.int64(35), 'quantity': 6, 'unit_price': np.float64(294.22), 'item_total': np.float64(1765.3200000000002)}, {'product_id': np.int64(165), 'quantity': 7, 'unit_price': np.float64(742.26), 'item_total': np.float64(5195.82)}]"
4078,425,2025-01-14 11:49:15.384070,3054.3,Pending,"[{'product_id': np.int64(346), 'quantity': 5, 'unit_price': np.float64(610.86), 'item_total': np.float64(3054.3)}]"
4079,16,2024-12-08 11:49:15.386070,6212.76,Cancelled,"[{'product_id': np.int64(87), 'quantity': 6, 'unit_price': np.float64(126.14), 'item_total': np.float64(756.84)}, {'product_id': np.int64(443), 'quantity': 10, 'unit_price': np.float64(378.52), 'item_total': np.float64(3785.2)}, {'product_id': np.int64(190), 'quantity': 8, 'unit_price': np.float64(208.84), 'item_total': np.float64(1670.72)}]"
4080,154,2025-07-15 11:49:15.387070,1357.56,Cancelled,"[{'product_id': np.int64(374), 'quantity': 2, 'unit_price': np.float64(21.24), 'item_total': np.float64(42.48)}, {'product_id': np.int64(113), 'quantity': 9, 'unit_price': np.float64(146.12), 'item_total': np.float64(1315.08)}]"
4081,965,2025-09-25 11:49:15.390067,27018.84,Pending,"[{'product_id': np.int64(62), 'quantity': 8, 'unit_price': np.float64(228.83), 'item_total': np.float64(1830.64)}, {'product_id': np.int64(118), 'quantity': 10, 'unit_price': np.float64(662.69), 'item_total': np.float64(6626.900000000001)}, {'product_id': np.int64(272), 'quantity': 9, 'unit_price': np.float64(825.05), 'item_total': np.float64(7425.45)}, {'product_id': np.int64(16), 'quantity': 5, 'unit_price': np.float64(827.35), 'item_total': np.float64(4136.75)}, {'product_id': np.int64(433), 'quantity': 10, 'unit_price': np.float64(699.91), 'item_total': np.float64(6999.099999999999)}]"
4082,852,2025-05-26 11:49:15.392066,26041.48,Pending,"[{'product_id': np.int64(131), 'quantity': 9, 'unit_price': np.float64(657.2), 'item_total': np.float64(5914.8)}, {'product_id': np.int64(323), 'quantity': 7, 'unit_price': np.float64(87.16), 'item_total': np.float64(610.12)}, {'product_id': np.int64(149), 'quantity': 1, 'unit_price': np.float64(680.26), 'item_total': np.float64(680.26)}, {'product_id': np.int64(413), 'quantity': 10, 'unit_price': np.float64(961.57), 'item_total': np.float64(9615.7)}, {'product_id': np.int64(415), 'quantity': 10, 'unit_price': np.float64(922.06), 'item_total': np.float64(9220.599999999999)}]"
4083,929,2025-01-02 11:49:15.393069,1241.3,Cancelled,"[{'product_id': np.int64(51), 'quantity': 5, 'unit_price': np.float64(248.26), 'item_total': np.float64(1241.3)}]"
4084,568,2025-03-25 11:49:15.394069,478.53,Pending,"[{'product_id': np.int64(30), 'quantity': 3, 'unit_price': np.float64(31.55), 'item_total': np.float64(94.65)}, {'product_id': np.int64(32), 'quantity': 7, 'unit_price': np.float64(54.84), 'item_total': np.float64(383.88)}]"
4085,510,2025-07-13 11:49:15.395071,3925.95,Cancelled,"[{'product_id': np.int64(335), 'quantity': 3, 'unit_price': np.float64(750.79), 'item_total': np.float64(2252.37)}, {'product_id': np.int64(342), 'quantity': 3, 'unit_price': np.float64(557.86), 'item_total': np.float64(1673.58)}]"
4086,645,2025-09-13 11:49:15.397069,5636.69,Completed,"[{'product_id': np.int64(129), 'quantity': 7, 'unit_price': np.float64(569.35), 'item_total': np.float64(3985.4500000000003)}, {'product_id': np.int64(171), 'quantity': 2, 'unit_price': np.float64(98.72), 'item_total': np.float64(197.44)}, {'product_id': np.int64(84), 'quantity': 3, 'unit_price': np.float64(484.6), 'item_total': np.float64(1453.8000000000002)}]"
4087,233,2024-12-23 11:49:15.401072,18691.39,Pending,"[{'product_id': np.int64(83), 'quantity': 10, 'unit_price': np.float64(727.06), 'item_total': np.float64(7270.599999999999)}, {'product_id': np.int64(212), 'quantity': 9, 'unit_price': np.float64(616.55), 'item_total': np.float64(5548.95)}, {'product_id': np.int64(469), 'quantity': 2, 'unit_price': np.float64(363.86), 'item_total': np.float64(727.72)}, {'product_id': np.int64(209), 'quantity': 2, 'unit_price': np.float64(597.88), 'item_total': np.float64(1195.76)}, {'product_id': np.int64(103), 'quantity': 6, 'unit_price': np.float64(658.06), 'item_total': np.float64(3948.3599999999997)}]"
4088,539,2024-11-10 11:49:15.403153,10764.61,Completed,"[{'product_id': np.int64(415), 'quantity': 6, 'unit_price': np.float64(922.06), 'item_total': np.float64(5532.36)}, {'product_id': np.int64(308), 'quantity': 4, 'unit_price': np.float64(551.84), 'item_total': np.float64(2207.36)}, {'product_id': np.int64(447), 'quantity': 5, 'unit_price': np.float64(449.0), 'item_total': np.float64(2245.0)}, {'product_id': np.int64(473), 'quantity': 1, 'unit_price': np.float64(65.35), 'item_total': np.float64(65.35)}, {'product_id': np.int64(414), 'quantity': 1, 'unit_price': np.float64(714.54), 'item_total': np.float64(714.54)}]"
4089,750,2024-11-11 11:49:15.404142,9986.12,Completed,"[{'product_id': np.int64(436), 'quantity': 8, 'unit_price': np.float64(402.28), 'item_total': np.float64(3218.24)}, {'product_id': np.int64(105), 'quantity': 7, 'unit_price': np.float64(966.84), 'item_total': np.float64(6767.88)}]"
4090,427,2025-02-05 11:49:15.405163,6144.42,Cancelled,"[{'product_id': np.int64(416), 'quantity': 4, 'unit_price': np.float64(418.93), 'item_total': np.float64(1675.72)}, {'product_id': np.int64(313), 'quantity': 10, 'unit_price': np.float64(446.87), 'item_total': np.float64(4468.7)}]"
4091,306,2024-12-12 11:49:15.407155,6181.74,Completed,"[{'product_id': np.int64(428), 'quantity': 8, 'unit_price': np.float64(455.07), 'item_total': np.float64(3640.56)}, {'product_id': np.int64(125), 'quantity': 5, 'unit_price': np.float64(157.41), 'item_total': np.float64(787.05)}, {'product_id': np.int64(217), 'quantity': 3, 'unit_price': np.float64(584.71), 'item_total': np.float64(1754.13)}]"
4092,429,2024-11-12 11:49:15.408152,11987.52,Pending,"[{'product_id': np.int64(436), 'quantity': 7, 'unit_price': np.float64(402.28), 'item_total': np.float64(2815.96)}, {'product_id': np.int64(385), 'quantity': 8, 'unit_price': np.float64(775.6), 'item_total': np.float64(6204.8)}, {'product_id': np.int64(307), 'quantity': 9, 'unit_price': np.float64(329.64), 'item_total': np.float64(2966.7599999999998)}]"
4093,940,2025-02-20 11:49:15.409158,3072.51,Cancelled,"[{'product_id': np.int64(187), 'quantity': 9, 'unit_price': np.float64(341.39), 'item_total': np.float64(3072.5099999999998)}]"
4094,88,2025-03-18 11:49:15.410158,2096.08,Cancelled,"[{'product_id': np.int64(176), 'quantity': 3, 'unit_price': np.float64(576.24), 'item_total': np.float64(1728.72)}, {'product_id': np.int64(266), 'quantity': 4, 'unit_price': np.float64(91.84), 'item_total': np.float64(367.36)}]"
4095,309,2025-09-30 11:49:15.412160,18646.28,Pending,"[{'product_id': np.int64(118), 'quantity': 8, 'unit_price': np.float64(662.69), 'item_total': np.float64(5301.52)}, {'product_id': np.int64(82), 'quantity': 1, 'unit_price': np.float64(196.28), 'item_total': np.float64(196.28)}, {'product_id': np.int64(76), 'quantity': 6, 'unit_price': np.float64(250.43), 'item_total': np.float64(1502.58)}, {'product_id': np.int64(297), 'quantity': 9, 'unit_price': np.float64(796.65), 'item_total': np.float64(7169.849999999999)}, {'product_id': np.int64(310), 'quantity': 5, 'unit_price': np.float64(895.21), 'item_total': np.float64(4476.05)}]"
4096,960,2025-01-13 11:49:15.415081,11170.35,Cancelled,"[{'product_id': np.int64(329), 'quantity': 1, 'unit_price': np.float64(112.17), 'item_total': np.float64(112.17)}, {'product_id': np.int64(480), 'quantity': 7, 'unit_price': np.float64(567.97), 'item_total': np.float64(3975.79)}, {'product_id': np.int64(425), 'quantity': 2, 'unit_price': np.float64(458.23), 'item_total': np.float64(916.46)}, {'product_id': np.int64(387), 'quantity': 4, 'unit_price': np.float64(743.37), 'item_total': np.float64(2973.48)}, {'product_id': np.int64(303), 'quantity': 5, 'unit_price': np.float64(638.49), 'item_total': np.float64(3192.45)}]"
4097,943,2025-01-13 11:49:15.418162,11086.35,Cancelled,"[{'product_id': np.int64(298), 'quantity': 7, 'unit_price': np.float64(408.82), 'item_total': np.float64(2861.74)}, {'product_id': np.int64(378), 'quantity': 5, 'unit_price': np.float64(735.61), 'item_total': np.float64(3678.05)}, {'product_id': np.int64(148), 'quantity': 8, 'unit_price': np.float64(568.32), 'item_total': np.float64(4546.56)}]"
4098,960,2025-03-29 11:49:15.420077,24503.54,Cancelled,"[{'product_id': np.int64(399), 'quantity': 5, 'unit_price': np.float64(867.37), 'item_total': np.float64(4336.85)}, {'product_id': np.int64(37), 'quantity': 7, 'unit_price': np.float64(964.14), 'item_total': np.float64(6748.98)}, {'product_id': np.int64(69), 'quantity': 1, 'unit_price': np.float64(422.16), 'item_total': np.float64(422.16)}, {'product_id': np.int64(34), 'quantity': 6, 'unit_price': np.float64(986.28), 'item_total': np.float64(5917.68)}, {'product_id': np.int64(225), 'quantity': 9, 'unit_price': np.float64(786.43), 'item_total': np.float64(7077.87)}]"
4099,220,2025-07-28 11:49:15.422158,18339.15,Cancelled,"[{'product_id': np.int64(40), 'quantity': 10, 'unit_price': np.float64(875.81), 'item_total': np.float64(8758.099999999999)}, {'product_id': np.int64(270), 'quantity': 5, 'unit_price': np.float64(554.23), 'item_total': np.float64(2771.15)}, {'product_id': np.int64(374), 'quantity': 10, 'unit_price': np.float64(21.24), 'item_total': np.float64(212.39999999999998)}, {'product_id': np.int64(492), 'quantity': 7, 'unit_price': np.float64(942.5), 'item_total': np.float64(6597.5)}]"
4100,301,2025-07-23 11:49:15.424168,17993.08,Pending,"[{'product_id': np.int64(399), 'quantity': 4, 'unit_price': np.float64(867.37), 'item_total': np.float64(3469.48)}, {'product_id': np.int64(314), 'quantity': 1, 'unit_price': np.float64(210.3), 'item_total': np.float64(210.3)}, {'product_id': np.int64(225), 'quantity': 10, 'unit_price': np.float64(786.43), 'item_total': np.float64(7864.299999999999)}, {'product_id': np.int64(123), 'quantity': 8, 'unit_price': np.float64(436.27), 'item_total': np.float64(3490.16)}, {'product_id': np.int64(34), 'quantity': 3, 'unit_price': np.float64(986.28), 'item_total': np.float64(2958.84)}]"
4101,833,2025-01-29 11:49:15.425159,957.79,Completed,"[{'product_id': np.int64(12), 'quantity': 1, 'unit_price': np.float64(957.79), 'item_total': np.float64(957.79)}]"
4102,493,2025-08-28 11:49:15.427164,19481.7,Completed,"[{'product_id': np.int64(295), 'quantity': 3, 'unit_price': np.float64(636.08), 'item_total': np.float64(1908.2400000000002)}, {'product_id': np.int64(481), 'quantity': 7, 'unit_price': np.float64(838.33), 'item_total': np.float64(5868.31)}, {'product_id': np.int64(135), 'quantity': 2, 'unit_price': np.float64(179.67), 'item_total': np.float64(359.34)}, {'product_id': np.int64(44), 'quantity': 7, 'unit_price': np.float64(758.62), 'item_total': np.float64(5310.34)}, {'product_id': np.int64(353), 'quantity': 7, 'unit_price': np.float64(862.21), 'item_total': np.float64(6035.47)}]"
4103,933,2025-05-22 11:49:15.428156,3989.93,Pending,"[{'product_id': np.int64(269), 'quantity': 7, 'unit_price': np.float64(569.99), 'item_total': np.float64(3989.9300000000003)}]"
4104,650,2025-06-14 11:49:15.429158,10818.62,Pending,"[{'product_id': np.int64(13), 'quantity': 8, 'unit_price': np.float64(460.43), 'item_total': np.float64(3683.44)}, {'product_id': np.int64(9), 'quantity': 9, 'unit_price': np.float64(772.14), 'item_total': np.float64(6949.26)}, {'product_id': np.int64(120), 'quantity': 7, 'unit_price': np.float64(26.56), 'item_total': np.float64(185.92)}]"
4105,173,2025-05-04 11:49:15.432072,19509.13,Pending,"[{'product_id': np.int64(69), 'quantity': 9, 'unit_price': np.float64(422.16), 'item_total': np.float64(3799.44)}, {'product_id': np.int64(315), 'quantity': 7, 'unit_price': np.float64(883.33), 'item_total': np.float64(6183.31)}, {'product_id': np.int64(223), 'quantity': 6, 'unit_price': np.float64(833.0), 'item_total': np.float64(4998.0)}, {'product_id': np.int64(146), 'quantity': 6, 'unit_price': np.float64(754.73), 'item_total': np.float64(4528.38)}]"
4106,610,2025-03-08 11:49:15.435074,2875.08,Pending,"[{'product_id': np.int64(29), 'quantity': 2, 'unit_price': np.float64(676.04), 'item_total': np.float64(1352.08)}, {'product_id': np.int64(455), 'quantity': 3, 'unit_price': np.float64(451.55), 'item_total': np.float64(1354.65)}, {'product_id': np.int64(407), 'quantity': 5, 'unit_price': np.float64(33.67), 'item_total': np.float64(168.35000000000002)}]"
4107,353,2025-04-20 11:49:15.437160,721.75,Cancelled,"[{'product_id': np.int64(135), 'quantity': 1, 'unit_price': np.float64(179.67), 'item_total': np.float64(179.67)}, {'product_id': np.int64(194), 'quantity': 1, 'unit_price': np.float64(332.63), 'item_total': np.float64(332.63)}, {'product_id': np.int64(486), 'quantity': 1, 'unit_price': np.float64(209.45), 'item_total': np.float64(209.45)}]"
